start,end,weight
1658,1803,2
1801,1841,1
1005,1649,3
1147,1840,5
1024,1208,9
932,1108,6
1814,1912,4
1658,1857,5
1006,1923,4
849,1910,2
1123,1529,3
1807,1818,9
1846,1911,5
1624,1719,9
1017,1711,5
1859,1919,3
1151,1211,6
1456,1513,6
918,1043,4
1826,1930,1
1628,1942,2
1335,1654,5
937,1729,7
1632,1816,2
1725,1939,7
808,818,9
1109,1442,3
827,857,7
1800,1813,2
1342,1714,4
954,1916,4
1010,1906,4
813,1223,8
1944,1956,9
1341,1742,1
1852,1955,4
1230,1843,3
1250,1951,3
1810,1825,8
1505,1506,9
1835,1902,4
1441,1749,3
1824,1908,5
1017,1116,7
918,1436,7
1818,1827,6
1006,1904,5
1854,1930,8
951,1903,9
1259,1454,3
1156,1519,8
1702,1904,3
1351,1404,8
1800,1817,2
1457,1636,5
1054,1335,3
1140,1650,7
1816,1920,7
1031,1146,7
1205,1556,4
1241,1532,6
1345,1719,5
918,1052,6
1221,1239,8
1952,1956,5
1013,1905,7
1708,1852,7
843,1458,9
1845,1847,5
1345,1546,2
1624,1805,9
1518,1900,4
847,1738,1
1950,1951,2
959,1210,3
1516,1525,3
843,1200,3
856,1748,5
1128,1737,6
1439,1802,9
1822,1833,8
827,1502,5
1037,1823,7
914,1442,1
1137,1228,5
1059,1442,2
1220,1959,3
1348,1650,8
853,1613,9
1641,1901,5
1107,1833,7
1745,1812,9
1617,1857,9
1616,1804,5
1734,1810,3
1836,1902,4
1657,1804,5
1257,1920,8
841,1039,6
1207,1442,1
1727,1728,3
1700,1854,2
1118,1708,1
1305,1506,5
1608,1948,1
1923,1958,5
1701,1735,8
1457,1520,5
1137,1336,1
1900,1923,1
1829,1844,7
854,1038,1
1923,1946,9
1542,1551,3
1820,1826,9
1639,1813,8
1738,1754,6
1256,1522,3
1747,1833,9
816,1559,5
1221,1719,7
1049,1741,3
1812,1942,3
1746,1933,3
1839,1952,5
1424,2000,3
1303,1745,2
1857,1955,2
931,1825,8
1302,1416,2
1708,1841,7
1753,1931,7
1852,1923,6
1030,1608,2
1738,1804,5
1301,1311,5
1632,1751,1
1743,1832,4
1059,1413,6
950,1259,1
1148,1418,6
1024,1744,8
1453,1941,4
1733,1747,2
1457,1508,1
1731,1932,6
1038,1725,4
1855,1910,5
1548,1903,3
1507,1522,8
1857,1953,7
1058,1439,9
1316,1803,4
1153,1619,7
1821,1849,9
1333,1916,9
1918,1956,1
1410,1942,9
1209,1949,2
1652,1727,1
1913,1948,8
817,1308,5
803,1355,9
1457,1557,6
1025,1749,2
1349,1404,5
1722,1759,9
1455,1957,5
1407,1845,4
1932,1936,6
1524,1740,1
935,1858,8
1431,1924,9
1427,1723,2
1456,1533,3
1141,1148,7
1735,1938,9
1516,1606,9
1928,1937,5
1114,1635,2
1745,1911,7
1003,1420,7
1116,1549,8
1448,1925,1
1032,1438,2
1801,1942,9
1318,1738,1
1238,1758,7
841,911,6
1048,1857,2
1149,1149,6
806,1929,2
1646,1837,5
1814,1904,9
1438,1510,3
856,1055,3
1436,1853,1
1126,1242,9
923,1240,9
1826,1908,9
826,915,8
907,1531,9
1700,1714,3
1826,1948,2
1245,1326,8
1300,1822,4
1821,1830,8
1329,1356,5
1544,1912,9
1101,1955,4
1120,1853,2
1857,1949,7
1842,1900,2
851,1508,6
1145,1711,7
1246,1504,5
817,1644,6
1531,1917,5
1813,1849,9
1440,1603,8
859,1638,5
1023,1715,9
1501,1607,6
1810,1827,9
1352,1401,1
1728,1751,9
1623,1928,5
1840,1940,6
1433,1457,1
1044,1152,3
1229,1240,3
1446,1914,6
1930,1947,7
1229,1303,2
1119,1442,3
1127,1911,1
1157,1242,7
1015,1536,8
1406,1533,9
1127,1720,8
1450,1545,8
1558,1817,7
921,1716,3
810,1139,8
1048,1232,9
920,1937,1
1047,1047,3
1428,1525,1
1144,1808,8
1512,1713,2
1645,1936,6
1325,1432,5
1558,1804,1
1719,1945,5
1353,1705,7
1004,1318,4
1143,1532,4
916,1834,7
1303,1540,5
1230,1733,7
850,1142,9
1752,1914,3
848,1112,8
1445,1715,7
1642,1653,7
936,1657,6
1242,1507,4
854,1256,7
1542,1726,9
1938,1946,6
944,1631,2
1601,1817,8
950,1215,1
1554,1903,8
1631,1921,3
1645,1728,8
1111,1227,6
814,1059,6
1854,1905,9
1623,1953,4
1803,1911,1
1106,1250,4
1843,1907,6
1227,1652,9
1509,1636,7
1746,1913,1
1623,1943,5
1943,1957,8
1159,1827,9
1516,1714,2
1712,1814,4
957,1844,4
1101,1627,6
1458,1512,9
1346,1543,9
1746,1941,5
823,1647,3
1959,2000,8
1452,1552,3
1544,1948,7
1956,1956,6
1452,1906,3
1201,1941,1
1454,1919,5
1030,1045,7
1413,1414,5
1425,1901,5
1027,1153,9
1914,1924,4
1104,1453,1
1844,1928,2
1335,1920,1
1043,1211,5
1442,1749,8
815,1358,6
1712,1906,3
947,1418,3
1454,1945,9
1033,1147,4
1655,1941,4
1058,1212,3
1744,1819,4
1335,1825,4
1447,1840,2
1808,1813,8
1730,1946,4
1938,1946,6
1200,1540,8
1838,1955,9
1714,1827,1
1719,1723,2
1042,1251,3
838,1416,5
834,1853,9
1948,1959,9
1155,1734,8
1715,1905,9
1812,1943,4
1948,1952,3
1639,1753,3
1903,1911,8
1305,1815,7
1345,1857,6
1644,1905,2
1844,1852,9
1902,1907,2
1250,1547,1
1542,1936,7
836,1946,6
1531,1617,5
1405,1536,9
1200,1938,6
1717,1859,2
1538,1857,1
1609,1659,9
1712,2000,9
1111,1137,8
1830,1927,1
1241,1555,3
919,1947,3
905,1947,2
1919,1948,3
1626,1902,1
1704,1910,1
1433,1910,3
1033,1759,1
1637,1844,7
1037,1249,5
1327,1751,2
1750,1840,8
1625,1936,3
839,1937,1
1704,1825,1
1937,1953,8
800,1448,9
1858,1909,2
1938,1958,1
1203,1511,3
853,1328,4
830,1949,6
1409,1728,1
1430,1947,9
1339,1930,7
1547,1812,5
839,910,5
1929,1936,9
1051,1537,4
1714,1759,7
1350,1701,9
1234,1442,7
1106,1748,5
1551,1822,9
1443,1623,4
1023,1624,2
1826,1903,4
1110,1522,9
1849,1906,3
1939,1956,8
1749,1857,3
1440,1633,4
1119,1304,1
1348,1715,2
1048,1514,5
921,1456,8
1111,1656,6
1614,1659,8
1351,1710,3
1051,1346,2
1453,1954,3
1146,1910,8
1951,1954,1
1351,1822,2
1822,1949,8
1418,1510,8
1148,1908,4
1636,1703,6
1733,1913,3
1418,1725,7
826,1927,6
1621,1833,4
1229,1546,9
1732,1855,8
816,1840,2
1328,1955,9
1619,1936,8
1936,1945,1
1227,1421,2
807,1125,6
1313,1834,4
1838,1853,9
1931,1959,2
1644,1911,8
916,1111,2
1612,1845,8
1615,1657,7
848,1211,2
1654,1954,7
1341,1838,2
1201,1418,6
838,1006,3
1412,1559,5
1443,1720,1
930,1503,2
1300,1652,2
950,1524,3
1335,1518,1
949,1330,5
1057,1711,2
1834,1901,4
1509,1912,8
1657,1721,3
1203,1851,3
1516,1905,3
1324,1347,6
816,1851,3
1232,1945,2
1033,1224,3
1250,1924,4
929,1005,5
1402,1532,8
1547,1725,6
1830,1937,1
1004,1900,5
1604,1827,5
901,1920,2
1014,1823,3
806,1244,3
1409,1515,1
1200,1912,6
1646,1900,7
1731,1900,6
1451,1614,1
1020,1558,3
1730,1919,2
1506,1535,7
1332,1830,7
1638,1824,5
1540,1926,6
1246,1518,6
1051,1312,2
1624,1924,8
1345,1806,1
1345,1927,5
1246,1723,9
1847,1930,7
1802,1856,3
1412,1654,1
1828,1904,4
1102,1936,5
1011,1522,4
1829,1844,4
924,1642,1
1340,1353,6
1019,1025,3
840,923,2
1039,1553,8
1421,1948,7
1155,1655,6
1902,1958,6
1157,1234,2
1202,1309,6
1858,1954,5
958,1531,4
1324,1359,1
1133,1135,6
1331,1625,7
1612,1620,4
1654,1746,7
1848,1942,4
1728,1814,9
1938,1941,6
1250,1525,5
1251,1717,5
1657,1934,6
1432,1749,2
1800,1919,8
1622,1658,5
1631,1927,7
1147,1523,4
1539,1924,5
1259,1828,6
1503,1619,6
806,1018,1
1415,1838,1
1051,1708,4
1254,1441,8
911,1809,6
1143,1835,2
1057,1245,6
1016,1330,6
904,1113,9
1124,1350,2
1900,1900,8
1841,1920,4
1839,1850,6
900,1526,7
808,940,9
1652,1754,6
1505,1719,2
1621,1701,9
1128,1922,8
1353,1405,8
1705,1747,8
1602,1745,8
1651,1951,2
929,1715,3
1101,1406,1
1358,1803,6
1555,1717,7
1226,1848,8
1411,1858,8
1842,1916,7
1615,1649,1
1428,1547,4
1744,1752,4
1333,1445,9
1833,1844,4
1643,1934,6
1544,1859,8
1913,1948,1
1206,1819,7
944,1625,4
854,1816,3
1106,1836,6
1003,1803,7
1059,1203,1
1548,1843,8
1140,1321,9
1533,1724,6
1738,1825,4
829,1402,4
1106,1402,2
1038,1417,3
1501,1628,9
943,1700,6
1334,1910,2
1759,1808,4
1855,1933,9
1201,1644,1
1723,1759,3
1202,1941,7
1050,1622,2
1908,1931,1
1959,1959,8
1751,1843,6
1327,1811,7
1315,1531,6
1507,1609,5
1620,1925,2
1900,1929,4
1624,1720,9
1045,1727,1
1256,1502,6
820,1804,4
1340,1553,4
1219,1714,6
1630,1906,8
959,1303,3
1537,1921,9
802,1113,5
1744,1828,2
1530,1605,2
1045,1141,4
1339,1545,9
1922,2000,8
1559,1913,6
1659,1906,7
955,1334,8
1622,1923,5
1334,1444,5
1753,1855,7
1013,1245,9
828,1959,4
940,1157,8
1413,1736,7
855,1816,1
1112,1409,7
838,923,9
1231,1900,4
1727,1932,3
1821,1948,8
1556,1808,9
1635,1844,7
1742,1934,8
1357,1947,1
1135,1729,4
1421,1844,2
1405,1539,6
1202,1728,1
1707,1847,6
902,943,9
1126,1143,6
1244,1518,3
1201,1953,2
1437,1518,8
1746,1908,2
952,1743,2
908,1503,4
1046,1421,4
1744,1807,9
823,1055,6
1858,1934,9
1051,1647,9
1919,1920,5
934,1444,7
1123,1932,8
1243,1817,6
1643,1732,8
858,1924,8
1121,1126,5
1750,1936,1
1601,1622,6
1135,1726,1
1807,1910,8
935,1958,7
957,1225,4
1447,1511,5
1848,1907,2
1035,1233,6
1132,1252,1
1000,1751,6
1459,1857,2
1916,1924,7
854,1051,7
1820,1958,5
1929,1934,4
958,1153,5
1431,1757,6
947,1159,2
1105,1147,2
1003,1035,8
1537,1646,3
1351,1929,5
1701,1853,2
1214,1355,9
1837,1904,8
837,1337,1
1745,1834,3
1521,1835,4
1345,1531,8
1709,1712,7
1916,1927,6
1546,1832,7
1921,1940,9
1653,1719,7
1033,1521,8
1100,1242,6
932,1423,6
823,1754,2
1939,1951,3
1840,1947,7
1023,1608,6
808,1758,7
1920,1940,7
1017,1250,9
1810,1846,4
1424,1529,9
817,1822,9
1118,1733,5
1358,1712,3
907,908,3
1139,1745,9
1922,1958,8
1810,1854,2
1011,1839,8
817,956,3
1154,1546,7
1001,1226,7
1242,1419,9
1514,1817,1
1722,1845,8
1712,1845,9
1436,1713,5
1013,1350,1
827,1252,1
916,1155,3
826,1050,3
1613,1626,6
1512,1615,1
1410,1924,3
1045,1855,6
1156,1641,2
1626,1737,8
901,1151,2
1813,1932,1
902,1635,9
927,1648,4
1516,1527,2
1502,1658,2
1013,1222,8
1248,1719,5
1905,1911,5
1350,1633,8
1227,1949,3
1042,1049,8
1147,1746,7
1252,1308,6
1215,1245,1
1007,1024,6
1830,1916,2
1455,1909,3
1737,1932,4
1417,1753,5
1315,1833,5
906,1525,9
1533,1831,2
1420,1645,6
1515,1643,1
1212,1420,5
1611,1946,6
948,1208,5
1217,1613,9
1524,1525,4
953,1038,2
1728,1743,6
1001,1847,1
1005,1044,5
1132,1145,9
1502,1945,2
1155,1246,4
1540,1904,3
1242,1912,5
932,1752,8
1045,1758,6
1648,1658,5
1717,1720,2
1649,1713,8
1926,1949,6
1538,1632,3
1031,1102,3
950,1540,6
902,1656,9
926,1246,9
1640,1650,6
1458,1849,3
944,1356,8
855,1648,9
1154,1444,5
921,1009,1
1254,1558,2
1703,1813,2
1623,1739,6
1124,1814,5
1059,1255,5
1121,1146,5
817,1755,9
1525,1658,9
1357,1829,2
1700,1953,2
1403,1751,1
1516,1855,2
1810,1842,8
