start,end,weight
1033,1933,6
1221,1336,6
1326,1656,4
1857,1908,1
1811,1901,8
1057,1504,1
1017,1709,7
1705,1852,3
1025,1641,7
931,1248,5
1559,1801,1
1026,1831,7
1445,1952,9
804,1407,6
1410,1713,9
1815,1816,8
1645,1757,5
1915,1948,8
1131,1226,1
815,1156,4
1232,1510,2
1459,1715,4
1140,1209,3
1541,1805,4
1809,1913,7
1908,1952,1
1058,1146,7
1820,1920,1
1901,1926,3
1634,1653,8
1028,1827,3
1644,1852,3
1648,1949,5
1833,1833,4
909,1212,5
1030,1725,7
1836,1948,9
1401,1446,7
1822,1828,9
1509,1635,2
1820,1956,8
1311,1545,8
1025,1051,3
1419,1547,1
822,1147,6
838,1550,7
1345,1754,7
944,1212,6
1733,1940,9
1402,1548,3
1143,1723,2
1255,1714,4
820,1926,1
1733,1737,3
915,1236,6
1527,1555,4
1315,1803,6
1301,1714,3
1224,1830,5
1012,1214,5
1243,1413,8
1344,1558,8
1949,2000,9
1709,1755,4
1544,1634,5
1733,1955,9
831,1332,6
1327,1721,5
1443,1941,4
1103,1356,1
1738,1927,3
1040,1644,7
1735,1851,9
1606,1849,1
819,1631,2
1941,1945,2
958,1759,4
1517,1823,8
1839,1846,7
1400,1555,7
846,1314,5
1234,1921,2
1147,1821,9
928,1952,7
1559,1715,2
857,1539,3
1213,1941,3
1900,1953,6
1834,1920,7
1835,1841,8
1611,1611,3
842,1921,4
1535,1801,4
903,1701,1
1210,1412,4
1742,1946,4
1142,1429,7
957,1022,6
1753,1754,7
1754,1819,9
1920,1933,1
931,1824,2
1507,1929,5
1206,1747,9
1756,1903,9
1941,1951,4
1749,1805,2
1221,1814,6
1432,1948,2
1209,1931,7
1442,1754,5
1438,1636,6
1757,1805,2
1933,1950,8
1748,1800,9
843,1839,9
1000,1832,6
1956,1956,9
1608,1707,5
1843,1903,9
936,1827,4
1805,1943,3
1840,1925,2
1006,1444,1
1858,1956,3
905,1933,7
1621,1918,8
1129,1613,9
1658,1838,6
832,1614,3
1939,1941,4
1545,1954,1
1320,1548,2
1414,1423,1
1616,1859,5
1411,1733,2
1635,1923,6
1517,1957,1
827,1328,3
1621,1828,4
1954,1958,7
854,953,8
928,1242,8
1733,1949,1
1411,1906,2
1535,1930,9
913,1905,5
932,1347,5
1837,1900,4
905,1105,8
1619,1633,4
1333,1830,7
1300,1619,5
1425,1926,8
1439,1533,4
1224,1807,9
1605,1833,5
1547,1838,3
1739,1829,1
1642,1910,6
1021,1701,3
1810,1844,1
1657,1720,5
1151,1732,8
1213,1827,3
1422,1527,5
1803,1928,3
1403,1625,8
1846,1853,5
1847,1850,4
1357,1625,9
1338,1536,1
828,1344,2
1017,1208,5
1252,1900,2
1206,1905,1
927,1635,4
1459,1757,5
957,1928,2
1807,1959,7
1800,1938,8
1838,1910,9
825,1147,2
1447,1700,1
846,1108,8
1752,1815,8
1523,1942,2
1619,1951,3
1731,1826,7
1137,1312,6
1428,1548,1
1005,1023,6
823,1213,2
1926,2000,2
1344,1804,4
1829,1903,3
1607,1640,7
1739,1809,5
1339,1648,8
942,1510,6
1920,1931,9
947,1949,5
1701,1750,1
1457,1609,5
1138,1925,5
828,1736,7
922,1715,1
1024,1711,6
817,1629,8
1520,1605,5
1008,1450,8
1011,1102,5
1316,1528,6
917,1457,6
1443,1920,4
1943,1947,6
1904,1956,7
901,1703,5
1038,1853,5
1935,1954,6
1742,1857,3
1745,1856,4
1844,1851,1
1003,1851,4
1832,1938,7
1751,1835,2
1434,1811,3
1105,1458,1
1901,1925,8
1540,1748,2
857,1735,1
1910,1936,3
1416,1745,6
839,910,5
1048,1351,9
1756,1839,5
1622,1628,7
1148,1420,9
1804,1958,9
1116,1710,1
1423,1611,4
1236,1336,1
1606,1745,6
900,1711,8
1813,1941,8
1654,1859,7
1442,1845,8
1809,1926,8
1208,1942,9
1508,1950,5
1824,1839,4
1814,1859,5
1111,1156,7
1800,1948,7
1702,1820,8
1425,1630,6
1251,1702,8
1535,1934,3
1223,1316,1
1355,1628,1
1519,1659,3
1840,1907,6
1309,1857,7
1304,1911,1
1005,1042,2
929,1230,5
1726,1733,6
1102,1209,9
1310,1452,3
1749,1855,8
1029,1124,2
1534,1746,5
1633,1647,8
909,1452,1
1408,1916,9
1548,1630,6
858,1453,5
1434,1714,4
1019,1314,1
1546,1931,4
920,1939,6
1021,1730,7
1844,1954,7
818,1613,3
1420,1438,5
1909,1912,4
1744,1923,9
1548,1549,1
1645,1745,8
1131,1906,5
1653,1908,7
1659,1701,6
1519,1914,9
1201,1837,3
1123,1334,6
1639,1842,9
1640,1935,9
1831,1952,8
1835,1845,9
1941,1955,4
1034,1355,2
1346,1519,6
1731,1948,1
948,1552,6
938,1252,1
1523,1649,6
1637,1844,6
940,1005,8
824,1127,4
1135,1847,2
1752,1952,5
1543,1551,3
1235,1428,3
908,1240,3
1258,1559,5
1951,1956,5
904,1601,6
1130,1601,2
1645,1854,3
1208,1339,2
1636,1912,8
1824,1920,5
1935,2000,3
957,1038,6
1419,1816,1
1329,1544,6
1947,1956,4
1718,1737,4
958,1115,2
1707,1710,4
1830,1941,4
932,1631,3
1526,1530,4
1718,1943,9
1723,1957,2
950,1150,3
1039,1919,4
954,1500,2
1615,1640,8
1232,1433,1
1725,1840,7
833,1022,9
932,1519,9
1846,1922,2
829,1155,5
1121,1709,8
1827,1921,3
1757,1804,4
902,1652,3
840,1416,5
1321,1505,3
817,1852,1
1518,1626,3
1623,1817,5
924,1849,1
1509,1933,3
1500,1934,1
1123,1223,1
953,1728,5
1626,1814,8
1100,1755,5
854,1920,7
1929,1945,3
1837,1855,1
1611,1904,5
1314,1623,6
1211,1611,4
1814,1901,1
1901,1926,8
1832,1925,8
1723,1805,8
1445,1514,4
1452,1605,7
1734,1738,8
1314,1414,7
1540,1851,1
1729,1946,8
1928,1941,1
842,1244,7
1149,1443,3
852,919,1
1140,1527,9
1433,1754,6
840,914,7
1104,1955,9
1320,1607,7
901,1234,8
1728,1839,5
1934,1948,1
922,928,5
1509,1933,5
1905,1958,6
1835,1938,9
1118,1234,9
1559,1702,5
1521,1910,5
1032,1447,7
1952,1953,3
859,1102,8
831,1909,1
1256,1556,6
1751,1949,2
1403,1942,1
946,1401,3
831,1022,2
1049,1059,4
1631,1728,4
823,1739,6
919,1543,3
1125,1620,3
1632,1701,4
924,945,2
1347,1357,5
1017,1810,9
1051,1629,8
1902,1930,2
1547,1953,2
1056,1819,7
925,1944,4
1325,1757,6
1316,1955,3
1208,1950,2
1436,1533,6
1957,1958,5
1628,1716,3
1358,1845,6
1406,1844,5
1912,1921,1
1257,1436,8
1305,1734,8
1036,1302,6
1657,1658,6
1641,1805,5
1538,1852,2
1052,1428,9
1434,1601,8
1202,1656,4
924,1623,5
947,1402,5
1347,1348,6
1026,1543,1
1706,1955,3
1351,1633,5
1100,1644,3
1440,1903,3
1536,1602,2
1657,1914,7
841,1522,7
1952,1955,6
1358,1803,1
1025,1900,2
1842,1958,3
1722,1759,4
844,1437,1
1312,1359,1
1205,1604,8
1056,1358,1
1829,1841,5
1101,1830,4
925,1614,9
1250,1448,3
953,1644,8
1835,1917,7
1858,1933,1
900,1001,3
1500,1927,2
1231,1309,5
1940,1942,6
1517,1534,5
1048,1143,4
904,1156,8
1028,1216,3
1020,1623,8
1712,1830,1
1622,1938,4
1036,1438,1
1656,1853,2
1318,1741,3
1252,1711,4
1744,1842,4
1902,1928,3
1744,1953,1
815,1026,4
1050,1634,9
847,1823,3
947,1329,6
1422,2000,5
1558,1858,5
1915,1950,6
933,1313,8
1601,1859,4
1233,1405,4
948,1459,7
920,1444,6
1601,1606,4
1741,1916,7
1015,1220,7
902,1334,5
1453,1455,8
1351,1909,8
1709,1940,2
1739,1820,8
1454,1555,3
953,1017,3
1929,1948,7
1257,1910,4
1617,1927,2
1926,1952,6
1925,1931,4
1959,2000,9
1746,1854,7
1124,1626,3
813,1408,9
903,1024,7
1156,1853,8
1505,1921,4
943,2000,1
1313,1859,8
1917,1940,8
1545,1826,8
1223,1822,9
1952,1957,8
1052,1437,7
1323,1632,7
1644,1918,5
1558,1630,8
1756,1939,6
1323,1629,3
803,1401,7
1413,1528,4
1247,1322,3
941,944,7
1651,1855,6
1858,1953,8
929,1501,7
1312,1317,9
1826,1938,1
1053,1349,8
1832,1959,3
1928,1940,2
1256,1625,2
1448,1613,7
1811,1908,3
1043,1658,8
1301,1744,2
1149,1449,6
1241,1927,2
1419,1928,5
1806,1846,5
1545,1720,1
1521,1707,7
1307,1732,4
1423,1714,1
1916,1916,6
849,1127,2
1215,1805,4
831,1854,2
1907,1936,8
1042,1709,7
1940,1954,3
1711,1751,6
1714,1855,1
1427,1507,8
1746,1955,2
1020,1904,5
1335,1854,8
825,1300,9
842,1550,3
1010,1104,7
1742,1900,6
1144,1832,6
1249,1347,7
810,1045,4
1159,1806,5
817,1005,5
1918,1930,6
852,1044,4
911,1321,2
1022,1700,4
1207,1413,3
1812,1920,9
1725,1909,7
1647,1803,9
1806,1858,1
1516,1849,2
1703,1846,8
1614,1705,8
1242,1858,6
1644,1715,3
1404,1954,7
1205,1946,9
1745,1807,2
1107,1359,9
923,1937,1
814,1234,3
1117,1807,6
833,1357,7
1509,1537,9
1234,1902,4
1203,1534,4
1958,1959,8
1955,2000,4
1220,1431,5
1917,1941,6
1831,1904,3
1309,1419,1
1903,1907,8
917,931,2
1500,1846,6
814,1844,2
1825,1946,4
845,1453,4
1133,1657,9
838,1232,6
1055,1754,9
1841,1852,2
1346,1434,5
1847,1958,1
1552,1618,1
833,1256,2
820,1952,6
1312,1533,1
1518,1731,5
1450,1647,1
1704,1931,3
1732,2000,4
1035,1259,7
1649,1808,2
839,946,4
1315,1927,1
1222,1839,8
1844,1946,6
1745,1756,2
1953,1958,7
1849,1952,7
1857,1925,3
1333,1752,6
903,1443,5
1235,1331,1
1521,1725,1
947,1830,9
1816,1947,1
1043,1817,9
1405,1424,6
801,1504,9
1914,1957,6
1739,1819,4
945,1527,7
