start,end,weight
1528,1643,7
1235,1913,5
1309,1557,1
1010,1320,6
1615,1747,8
1816,1849,6
1019,1658,6
1620,1719,9
1017,1832,2
1103,1412,9
1031,1215,4
1322,1620,4
1203,1317,1
1327,1352,7
938,1619,8
1833,1947,3
1112,1422,7
1740,1933,3
1219,1524,1
938,1105,3
1921,1946,5
1346,1945,6
910,1622,4
804,1723,7
1448,1616,3
1303,1806,4
1332,1426,2
1150,1332,4
1755,1849,8
1516,1518,7
1349,1746,7
1331,1447,7
1856,1947,8
1444,1720,7
1610,1626,8
1936,1938,9
1644,1705,6
1137,1924,2
1017,1020,1
1544,1703,8
1117,1318,8
1756,1926,4
929,1839,4
1229,1553,9
1337,1643,9
855,1555,8
1142,1523,4
1754,1922,3
1920,1952,2
1348,1420,8
1427,1821,6
1510,1814,8
1403,1920,1
1833,1947,7
917,1928,6
1428,1759,1
1759,1855,8
1455,1526,1
1108,1329,3
1122,1749,3
1241,1517,7
1745,1913,1
1942,1945,9
1256,1456,4
1541,1543,1
1235,1415,2
1936,1944,4
1038,1541,1
1821,1834,4
1508,1627,2
1520,1701,4
1002,1831,9
1559,1759,6
1238,1840,6
1239,1354,4
1105,1333,2
941,1251,4
1936,1945,5
1014,1204,6
1804,1951,8
1611,1700,4
1645,1708,1
1924,2000,6
828,1226,8
1223,1610,4
1128,1314,1
1544,1831,3
943,1015,3
1917,1928,5
1805,1851,8
1713,1813,5
1732,1855,1
815,1653,5
1130,1330,9
1052,1857,7
943,1007,6
1305,1545,1
1132,1748,3
1330,1414,5
1142,1424,2
1905,1932,7
1126,1627,3
1150,1223,1
1953,2000,3
919,1938,3
1929,1933,6
1429,1626,9
1120,1716,4
1227,1615,5
1843,1853,8
1958,1959,7
1226,1949,9
1136,1340,8
1854,1958,4
1050,1621,9
1309,1404,4
1616,1941,2
1500,1938,8
1745,1821,6
1945,1949,4
833,1520,5
1712,1746,4
1743,1848,9
1349,1831,3
1944,1945,6
1057,1941,6
1310,1607,6
1551,1621,1
1930,1947,6
1507,2000,6
1943,1946,1
1737,1948,2
927,1644,4
1100,1718,4
1300,1805,4
1819,1844,8
949,1458,1
1329,1536,8
1508,1801,3
942,1307,6
1142,1933,3
1649,1840,6
953,1341,3
1504,1902,4
1948,1952,1
1435,1516,1
1521,1612,9
1519,1524,5
1326,1545,3
1206,1401,6
1543,1553,7
1615,1927,4
1924,1939,7
1431,1831,9
920,1130,3
1630,1929,8
1225,1632,5
804,1511,2
1820,1956,5
1423,1625,9
919,1217,4
950,1734,3
1701,1933,4
1309,1309,4
1918,1942,9
1836,1933,9
1023,1739,8
1537,1649,9
853,1332,2
931,1858,6
1520,1646,5
1827,1852,8
906,1936,1
948,1614,2
1534,1925,3
1321,1941,6
1946,2000,4
1731,1909,4
1946,1950,3
1623,1729,9
814,1013,5
1822,1840,9
1853,1939,2
1352,1558,6
1003,1746,8
1342,1629,5
801,1227,6
1440,1532,4
1524,1621,8
1302,1903,8
1159,1636,6
1238,1303,5
1152,1700,9
1557,1629,8
1427,1831,2
1344,1608,3
1353,1738,6
1508,1537,5
1755,1832,4
931,1355,6
1012,1616,2
1915,1918,2
1831,1916,8
1441,1621,6
1458,1526,6
1143,1603,9
1338,1908,6
1329,1451,6
1639,1952,3
1655,1742,8
1114,1312,1
1135,1251,5
1832,1951,3
1517,1925,9
1644,1739,9
1316,1459,6
1407,1841,5
1956,1958,3
1832,1946,2
950,1744,2
1557,1741,7
1213,1635,2
1410,1832,9
1441,1935,5
1031,1256,1
1342,1946,6
1902,1946,9
1236,1432,7
1619,1916,3
1456,1636,3
1511,1838,3
1100,1934,4
1629,1653,5
918,1710,4
958,1725,4
1419,1607,2
1852,1935,7
1811,1947,5
1340,1637,7
1119,1554,6
1418,1442,8
1515,1941,4
1830,1913,6
1634,1953,9
1913,1921,6
1821,1854,7
1711,1856,2
1201,1841,6
902,1923,6
1747,1945,8
1034,1927,6
1341,1627,9
1951,1955,9
1004,1741,4
1754,1820,2
1957,1959,1
1144,1227,8
1319,1808,1
1001,1430,4
1042,1154,8
1404,1613,7
1317,1926,9
833,1826,7
1451,1847,7
1438,1553,7
1318,1431,1
1723,1855,6
1626,1732,6
833,1349,6
823,1441,7
1042,1858,3
1851,1950,2
820,1145,1
1417,1625,7
1552,1742,5
1429,1627,8
851,1634,6
1914,1942,3
1744,1949,4
1328,1407,3
1923,1923,3
1756,1759,8
1444,1745,6
940,1429,7
823,1642,5
1053,1446,6
1247,1939,8
1457,1549,8
1411,1432,9
1238,1338,5
904,1735,2
851,1736,7
1036,1311,9
1022,1115,2
1801,1819,4
1325,1410,3
1956,1957,2
1833,1836,8
804,1107,1
1759,1927,7
1404,1426,4
905,1040,1
1311,1656,7
1222,1807,5
1536,1706,1
1831,1944,7
856,1451,5
1419,1703,1
1009,1415,2
1613,1822,1
1112,1140,5
1218,1731,9
1626,1754,5
1611,1910,7
1259,1539,9
1425,1903,3
1249,1514,5
1019,1650,7
1157,1337,7
1135,1836,7
1211,1848,4
1849,2000,1
1717,1835,6
1504,1759,7
907,1851,8
843,1215,8
1257,1744,8
1124,1218,3
1732,1807,7
1301,1346,5
1133,1154,4
1000,1712,8
850,1545,6
1917,1933,5
1917,1933,4
1755,1800,3
1126,1740,7
1854,1925,5
1257,1357,5
1616,1910,6
1615,1924,4
1840,1904,2
1128,1619,8
1943,1950,6
1845,1850,6
1544,1640,7
1720,1758,9
942,1846,9
1043,1217,2
1432,1440,9
1524,1700,6
1742,1824,3
1145,1219,3
1700,1836,4
1552,1834,3
1921,1954,3
956,1122,6
1917,1918,1
1717,1732,1
1037,1438,6
1714,1936,7
1206,1940,2
1448,1943,7
1936,1951,3
806,1937,1
1023,1627,1
1540,1822,1
1205,1845,3
1406,1742,6
1317,1535,3
1915,1919,8
911,1931,3
1911,1954,3
1113,1710,4
1258,1937,8
1542,1716,5
1655,1835,5
1214,1717,6
1739,1919,8
1046,1559,1
817,1936,7
1040,1437,7
1634,1933,3
1228,1746,9
1027,1125,1
1150,1226,1
1606,1848,4
1353,1911,6
917,1344,6
1328,1333,8
1821,1826,8
1815,1937,1
824,1934,5
1115,1728,6
1610,1645,1
1653,1829,8
1830,1900,4
1829,1912,7
1201,1656,6
1854,1905,5
825,1457,4
1612,1709,3
1145,1334,2
1652,1739,6
1535,1851,9
1327,1517,4
1302,1738,6
1925,1928,3
1102,1609,2
1750,1929,7
1440,1906,6
1830,1943,7
1055,1456,4
1730,1902,2
1720,1848,6
1339,1957,2
1106,1133,4
915,916,3
1936,1939,1
1849,1935,1
1934,1943,7
1310,1946,1
1315,1756,1
1317,1728,6
1808,1826,5
804,1541,1
1237,1306,3
1415,1508,5
1947,1955,1
1557,1600,3
1113,1330,7
1054,1239,9
1907,1935,4
1547,1711,9
1830,1948,4
855,1112,9
1352,1600,8
1842,1958,9
1702,1803,2
1747,1806,6
826,1159,4
1100,1106,6
1947,1951,2
948,1041,2
1155,1722,9
1618,1651,9
1640,1955,6
909,1005,2
1033,1817,8
1056,1645,1
1538,1825,4
1405,1503,2
1039,1800,7
1139,1536,7
857,1956,9
857,1722,8
1821,1915,2
1910,1957,5
1136,1322,4
1958,1958,1
1105,1347,7
1357,1449,6
1558,1737,4
1519,1902,2
1705,1944,5
1825,1847,3
1000,1248,1
1620,1733,8
1507,1629,4
941,1313,1
1139,1414,3
1413,1908,8
1355,1842,2
1101,1717,6
1447,1746,1
1447,1608,1
905,1858,9
1055,1628,6
1812,1816,9
1757,1951,8
1740,1857,8
1304,1342,3
1305,1720,2
1413,1559,5
1529,1907,5
1120,1902,6
1728,1812,1
1357,1730,9
1259,1933,4
1640,1810,7
1716,1905,3
1319,1733,8
1527,1900,8
1757,1842,3
1919,1939,4
1933,1948,8
1617,1922,4
804,1333,2
1000,1934,5
1456,1803,6
853,1538,9
1555,1828,3
1755,1847,1
1246,1538,8
908,1049,8
1423,1922,4
1856,1856,5
1320,1835,8
1020,1559,9
1502,1919,9
1547,1547,9
1317,1441,9
1514,1728,5
1426,1938,1
1631,1909,6
1405,1428,3
1718,1730,8
1306,1858,5
1446,1814,3
806,1955,5
1843,1932,9
1145,1604,8
1107,1943,7
1420,1436,1
1302,1354,3
1507,1619,4
1555,1719,7
800,1844,2
1854,1914,5
828,1922,5
1829,1849,3
1104,1646,9
1058,1250,9
1108,1457,9
1734,1737,8
1058,1546,8
1231,1829,2
1431,1539,8
1624,1800,4
1209,1454,5
938,1438,9
1643,1841,3
1229,1731,7
1602,1843,4
933,1455,8
1926,1932,7
1014,1550,8
1242,1551,4
1733,1834,2
1719,1839,3
1148,1927,4
1847,1916,5
1339,1755,8
1916,1934,5
1744,1801,4
1523,1820,2
1148,1951,5
1356,1926,9
1903,1941,4
1347,1500,3
1016,1939,4
1604,1850,6
1935,1945,6
921,1133,7
807,1752,2
1949,1949,6
907,1828,3
931,1759,1
1923,1942,9
1748,1945,7
1215,1847,1
904,1109,7
921,1415,2
1821,1915,8
1204,1351,9
1513,1526,3
1738,1956,6
1824,1955,2
938,1033,2
1322,1904,8
802,1250,6
1928,1948,6
1819,1955,8
1438,1530,7
1833,1956,3
1543,1800,4
903,931,6
1410,1925,9
1622,1755,9
1652,1745,6
1228,1812,1
1257,1600,2
1814,1948,4
1239,1405,8
931,947,4
1306,1429,1
817,1949,8
1641,1756,6
931,1817,3
1111,1807,6
1328,1546,5
1743,1752,9
1556,1816,9
1533,1702,8
1332,1620,3
835,1457,7
1318,1419,9
1342,1443,1
1820,1826,6
1747,1839,4
1548,1722,7
1538,1936,2
802,1535,7
1753,1930,2
1913,1914,7
1938,1950,9
934,1647,8
1801,1836,2
955,1331,9
1413,1504,6
1055,1523,9
1729,1821,4
1428,1935,3
1320,1957,1
1408,1909,8
1413,1848,1
1043,1859,6
1554,1902,7
903,1602,6
1757,1916,8
1014,1233,4
1505,1601,9
1423,1741,1
1736,1840,9
1812,1815,3
1525,1535,5
1656,1941,7
1102,1931,9
1514,1617,5
819,830,5
1053,1443,6
1402,1441,1
1913,1921,8
827,1905,2
1225,1532,1
1800,1930,4
1432,1930,2
952,1534,4
1600,1652,8
1227,1734,7
1227,1957,1
1119,1713,6
1850,1944,4
1125,1454,5
1608,1739,4
1740,1951,7
1951,1955,8
1806,1934,7
927,1335,9
1713,1914,2
1701,1908,9
802,957,5
1734,1946,8
930,1059,1
1002,1358,2
1159,1846,1
1604,1840,7
1333,1915,1
1043,1416,6
1126,1302,9
1232,1432,8
1050,1532,3
923,1655,9
812,1937,7
1556,1940,6
940,1208,5
1621,1829,2
1616,1933,2
1816,1909,5
1205,1410,5
1642,1846,2
1831,1953,8
841,1725,6
910,1226,9
1931,1936,7
1056,1147,2
1639,1715,6
1105,1200,3
1312,1536,2
1651,1806,3
1914,1959,3
1204,1925,9
1325,1422,9
1818,1920,4
1647,1910,3
940,1645,1
1221,1721,9
1401,1804,4
954,1029,1
1257,1409,5
1924,1945,2
1837,1952,3
817,832,7
1847,1910,4
1643,1758,6
1048,1304,3
1241,1912,9
939,1809,9
844,1051,3
1712,1959,9
1148,1904,2
1841,1853,2
1204,1617,7
1624,1917,6
1242,1429,3
1223,1240,4
1149,1924,6
900,1449,1
1923,1953,6
1747,1830,5
1340,1942,3
1854,1905,7
1629,1726,2
1148,1353,4
1355,1821,2
957,1355,2
1458,1914,7
1047,1333,7
848,1011,7
1843,1925,8
1039,1857,2
1831,1924,6
1726,1900,9
1254,1620,2
1059,1222,9
934,1608,6
1542,1546,5
1849,1855,9
1507,1631,7
844,1730,6
1020,1208,8
1015,1449,5
810,1558,1
1912,1936,6
1523,1748,6
1851,1934,7
1923,1936,9
1438,1556,5
1748,1820,6
959,1410,3
1340,1402,7
1848,1900,6
947,1352,3
1237,1448,9
1820,1908,7
1714,1942,3
1334,1347,3
1804,1820,2
1736,1757,6
1659,1812,7
1640,1909,8
1807,1839,7
1404,1623,1
1924,1941,7
1808,1904,4
1024,1624,1
1301,1659,8
1030,1126,7
1255,1705,3
1216,1858,8
1313,1417,7
1935,1938,6
1538,1842,8
1501,1659,6
1742,1847,6
1800,1800,1
1229,1925,6
1433,1719,6
943,1433,2
1308,1520,9
