start,end,weight
800,1519,4
1920,1943,9
1150,1720,8
1433,1755,3
947,1217,3
1956,1956,7
957,1217,7
1141,1851,2
1553,1954,5
1813,1832,2
1634,1657,9
1231,1823,6
1655,1707,7
1038,1326,3
1838,1943,4
1121,1705,8
1645,1843,5
1230,1622,2
1304,1932,5
1234,1336,5
1911,1919,3
1256,1304,6
1246,1452,1
1704,1810,5
1111,1958,3
1200,1402,2
1357,1937,5
919,1041,6
1400,1837,7
1910,1959,5
1055,1901,4
808,1048,3
1221,1743,7
1959,2000,5
1049,1943,9
1417,1905,3
1059,1444,4
1256,1520,3
1510,1707,5
1138,1305,7
933,1049,8
916,1947,2
1219,1625,4
833,942,1
912,1738,7
1031,1434,4
1742,1919,2
1148,1844,1
1853,1903,8
1805,1928,6
817,1954,2
1924,1930,9
1951,1951,2
1549,1830,2
1524,1642,9
1200,1611,2
1637,1812,5
1354,1732,7
1552,1620,7
1055,1437,4
1907,1947,2
847,1004,2
1526,1940,6
1314,1959,9
1150,1207,6
1036,1222,5
1010,1039,7
1526,1852,7
1200,1327,1
1527,1918,5
1159,1659,1
1420,1846,3
1837,1913,6
1645,1747,1
1037,1929,3
1952,1958,4
1304,1857,3
1501,1719,8
1007,1215,6
1438,1813,9
1214,1228,3
1345,1847,7
1501,1919,8
1859,1913,3
1048,1945,1
1035,1434,3
1145,1217,8
1611,1811,2
1627,1726,3
1522,1753,5
1804,1926,6
1203,1350,3
1324,1923,7
1226,1548,4
1723,1745,9
1604,1848,2
1351,1926,7
1350,1753,1
1837,1917,7
1728,1935,4
1905,1940,4
848,1518,8
1426,1845,8
1910,1934,1
1427,1454,5
1808,1956,9
1438,1921,1
1402,1415,6
1615,1749,3
1438,1812,6
1134,1608,3
1441,1610,6
1151,1330,1
1707,1928,9
1235,1313,9
846,959,4
1558,1824,9
1356,1830,6
805,1956,6
1240,1750,9
1418,1750,2
1922,1948,5
854,1237,3
1323,1701,9
1958,1958,2
1117,1142,4
1037,1624,8
1330,1640,4
1612,1833,2
928,1742,1
1805,1841,2
1453,1631,7
1033,1626,1
959,1444,9
1916,1942,4
1547,1706,6
1545,1613,9
1907,1916,7
1128,1925,9
1412,1737,3
1931,2000,9
950,1031,7
1216,1350,4
1244,1457,7
1852,1943,7
1009,1520,7
932,1648,9
1906,1937,4
1238,1733,6
1553,1703,7
1703,1937,8
1835,1920,5
1722,1820,1
1738,1916,4
844,1315,4
1639,1730,1
954,1839,1
1020,1127,9
949,1908,9
1004,1509,4
1650,1825,9
832,1545,6
947,1922,8
1528,1906,4
1214,1423,4
1914,1931,9
823,1520,2
838,1735,4
1734,1819,2
1317,1717,1
1922,1959,2
1015,1239,3
1048,1915,4
1705,1757,9
821,1902,7
1752,1813,5
1536,1705,3
1936,1941,9
1827,1852,9
1932,1950,6
1713,1945,6
903,1747,5
1400,1657,2
1149,1311,1
1610,1817,8
1936,1950,3
1605,1613,8
1405,1715,1
1917,1920,1
1135,1925,9
1556,1619,2
1708,1727,2
1932,1952,5
1809,1857,3
1026,1541,1
1951,1958,9
1517,1845,7
1938,1948,5
1804,1804,8
1346,1528,5
1233,1901,7
1809,1932,3
1612,1743,1
1529,1737,2
1257,1544,7
918,1014,2
950,1555,6
1743,1847,5
1348,1652,4
1356,1604,5
1342,1714,3
1019,1358,2
1059,1210,8
1546,1811,1
940,1421,9
1948,1958,9
813,959,1
1651,1936,9
1434,1645,6
1114,1707,6
1600,1619,2
1456,1534,7
1630,1633,1
1028,1831,2
1103,1934,7
1022,1118,9
1016,1439,1
1407,1701,1
1938,1947,3
1524,1924,2
1056,1817,2
929,1359,5
1025,1500,1
1315,1741,3
1136,1931,7
1832,1904,5
942,1725,9
1412,1825,3
1044,1425,5
851,1820,8
1828,1918,9
908,1130,2
1856,1948,2
1801,1837,1
1241,1557,4
1356,1701,7
934,1730,7
1141,1542,5
1017,1432,8
1251,1359,7
1930,1937,2
1639,1716,6
1127,1405,8
1341,1710,3
1349,1832,1
1218,1559,7
1429,1610,8
1613,1913,7
1456,1912,7
1037,1937,2
1603,1713,1
1901,1910,3
1855,1935,3
1826,1901,6
1123,1934,8
1211,1832,3
1418,1908,7
1852,1906,5
1704,1720,4
1358,1817,7
801,1634,1
1220,1721,1
1942,2000,1
1241,1652,3
1516,1832,3
1842,1902,2
1614,1711,2
1716,1915,6
1013,1441,1
1723,1941,7
1456,1633,4
1327,1908,1
1803,1821,7
1105,1259,1
1458,1953,7
1152,1346,8
1625,1757,5
1920,2000,4
1112,1807,6
924,1356,1
1128,1423,2
1441,1948,4
1825,1912,5
1143,1543,7
1512,1934,5
1712,1751,3
1258,1325,1
1825,1959,2
1940,1942,5
1817,1851,4
1842,1856,2
1053,1339,2
1756,1837,9
1253,1645,9
821,1229,9
1222,1744,4
1724,1958,2
1822,1953,5
1116,1245,8
1801,1943,8
1109,1758,9
1950,1954,6
1831,1948,1
1049,1925,1
1044,1215,7
1545,1753,9
1252,1809,9
1231,1534,3
1825,1947,2
1640,1821,4
1614,1709,2
1746,1818,2
939,1128,3
1023,1215,8
1746,1926,6
908,1801,3
1557,1644,5
831,932,6
914,927,9
1020,1329,4
1558,1626,4
1711,1746,3
1016,1030,8
1754,1934,7
1311,1526,3
1430,1841,9
1352,1403,3
1618,1751,3
829,1304,8
1453,1529,2
1017,1225,1
1218,1630,3
951,1437,7
923,1042,5
1450,1903,2
1129,1846,8
1313,1607,9
844,1529,5
1631,1821,6
922,1436,8
1455,1551,5
940,1725,1
1553,1730,7
1744,1920,9
1757,1823,1
1837,1847,2
955,1025,1
1825,1936,5
1852,1917,8
1947,1957,9
1823,1921,2
1115,1700,2
1037,1825,6
1142,1801,1
1459,1905,8
1307,1356,7
1114,1200,5
1236,1909,3
1406,1406,1
1227,1619,1
1219,1838,8
1241,1351,9
1231,1408,1
1657,1755,8
1532,1734,8
1758,1758,4
814,1635,6
1005,1339,3
1507,1749,9
1935,1953,2
957,1054,4
1522,1615,8
1658,1750,5
1340,1637,5
1225,1734,8
1526,1739,5
1246,1645,7
955,958,9
1603,1940,4
1904,1942,5
1914,1924,7
1207,1939,8
1407,1918,7
1343,1627,2
1001,1053,5
1544,1708,2
1336,1939,5
1220,1755,5
1420,1812,4
807,1057,3
1625,1918,1
1732,1819,2
1944,1948,1
955,1510,6
1546,1723,8
1012,1254,1
1650,1929,4
1917,1950,5
1743,1830,3
1944,1952,4
1058,1113,7
1122,1303,9
1901,1952,3
844,1728,7
1255,1941,9
1516,1617,8
1534,1832,1
1745,1830,1
1507,1747,5
1742,1837,7
1646,1927,2
1841,1938,5
1855,2000,6
1707,1920,2
1327,1813,3
1716,1751,8
1719,1749,8
1650,1912,8
1801,1851,1
1432,1824,4
1033,1802,8
954,1842,3
1333,1345,6
1921,1953,3
927,1445,5
1513,1720,3
1355,1831,4
856,1816,9
815,1427,5
1852,1953,7
1805,1814,3
1525,1710,1
1203,1733,3
1805,1828,9
1856,1917,3
1826,1933,4
934,1049,7
1700,1839,5
1055,1529,2
1133,1605,9
822,959,9
935,1812,2
851,1210,8
1700,1949,6
1442,1733,7
846,1214,3
836,1513,7
1850,1938,1
1454,1746,4
1908,1929,9
1628,1754,2
940,1907,1
1225,1826,9
1015,1340,4
1658,1941,8
927,1441,3
1831,1833,6
814,1506,8
1454,1825,6
1207,1832,1
1021,1234,1
1415,1853,2
952,1718,9
804,1015,5
1033,1405,4
1608,1909,5
1624,1853,2
1841,1955,8
1230,1530,9
859,1510,4
1221,1815,7
1803,1848,3
1050,1326,1
1014,1433,6
1845,1958,3
1724,1903,3
1553,1948,1
1832,1955,8
1318,1439,1
1024,1035,8
1410,2000,5
1637,1805,8
1738,1821,9
1623,1823,2
1357,1458,1
1157,1200,5
1858,1935,5
1920,1935,3
1930,1945,6
1155,1312,4
1738,1938,1
1050,1220,6
1306,1337,3
1106,1339,1
1527,1946,1
832,1744,5
1003,1458,2
1447,1653,2
1329,1617,4
817,1502,3
1905,1932,9
1515,1757,4
1250,1313,9
1614,1844,2
958,1405,2
1912,1941,5
827,1409,3
1601,1841,3
952,1155,6
1156,1856,8
1049,1823,8
1906,1949,2
1050,1449,4
1326,1703,4
1501,1625,7
1846,1927,1
1551,1813,1
1137,1311,9
909,1537,9
1700,1813,2
1248,1546,5
1441,1727,9
1332,1451,2
853,1033,7
1120,1443,1
1055,1057,3
1414,1824,6
1128,1927,4
948,1938,7
1246,1306,5
1057,1129,3
1623,1651,8
1102,1914,4
1602,1809,4
958,1128,2
859,1039,9
1518,1727,8
1906,1930,1
843,1744,5
1025,1935,8
1022,1216,6
1931,1956,9
1826,1847,8
1535,1646,3
1440,1740,9
1916,1945,6
1343,1649,5
1057,1512,2
1855,1917,1
1621,1811,4
1625,1725,1
1131,1653,7
840,1127,4
1059,1413,9
800,1724,7
1256,1732,2
1347,1433,1
1939,1941,6
922,1614,3
829,1717,2
1651,1827,9
1901,1956,9
1012,1210,5
1524,1752,2
1824,1859,1
1100,1119,6
1025,1800,5
1655,1713,6
1642,1938,8
1146,1321,5
1332,1501,7
1319,1554,2
1709,1837,2
1128,1312,5
1631,1716,4
1517,2000,4
1015,1138,1
1358,1928,3
1947,2000,5
1952,1957,8
1458,1907,9
1910,1915,5
1753,1827,7
810,927,9
1105,1531,4
1632,1750,8
1313,1411,1
1533,1605,3
1907,1929,1
1253,1527,8
1112,1738,7
907,1814,2
1806,1809,7
1620,1919,2
1718,1806,8
908,1429,4
1038,1442,7
1219,1707,2
1809,1955,7
1120,1941,3
1022,1724,3
1803,1919,4
1417,1507,8
1751,1822,8
1118,1429,2
814,1355,1
1655,1817,8
1138,1808,1
1623,1730,1
1703,1836,1
1647,1659,8
1228,1656,5
1103,1855,2
1446,1712,9
1030,1350,9
1912,1924,4
1457,1953,1
1130,1618,1
804,1819,8
955,1501,4
1556,1641,5
824,834,3
1733,1744,9
1834,1844,8
1020,1633,1
1546,1644,9
1628,1910,1
1707,1750,5
1002,1048,7
1337,1704,9
1550,1855,1
1950,1953,4
1136,1941,9
1645,1653,3
1509,1825,4
1339,1443,5
1406,1736,9
1602,1606,3
1351,1701,8
1127,1628,7
1118,1639,5
1209,1514,7
1448,1741,6
901,1123,9
1514,1921,3
923,1448,2
1208,1830,3
1241,1852,3
1321,1612,6
1612,1933,5
1237,1240,3
1301,1511,3
1751,1831,6
1612,1633,5
908,953,4
1915,1947,2
1120,1933,5
1739,1754,9
1702,1857,8
1748,1757,6
1229,1302,5
1918,1951,6
1459,1805,6
1518,1912,2
1125,1737,8
1520,1753,6
1921,1954,5
1720,1734,7
824,1024,7
1923,1931,8
1332,1945,6
1207,1720,1
835,1425,9
1143,1318,1
952,1556,8
1811,1953,8
1432,1612,3
1505,1519,3
1259,1259,1
1949,2000,8
1012,1504,2
1356,1959,6
927,1740,4
926,1932,6
1304,1755,6
1241,1936,5
1325,1432,5
1634,1734,7
919,1456,8
1154,1926,8
1205,1622,3
1808,1900,6
811,958,7
1925,1927,5
1423,1551,6
1722,1754,2
1111,1841,5
1921,1941,6
1125,1607,7
1739,1902,9
1650,1941,1
1614,1745,5
1505,1903,6
1316,1922,1
1918,1937,4
1853,1920,4
1452,1638,2
1040,1344,7
1329,1930,2
822,1211,4
1027,1523,8
1446,1837,7
1609,1820,6
1007,1838,2
1844,1912,1
1008,1216,4
1447,1755,3
1608,1628,7
921,1423,9
920,1807,1
1615,1708,7
1302,1925,2
1944,1959,6
1546,1745,5
1647,1805,7
1035,1704,9
1322,1819,1
1552,1826,3
1651,1810,6
1152,1506,5
1100,1135,7
910,1719,6
940,1135,3
916,1338,3
1110,1523,6
858,1830,7
911,1841,9
