start,end,weight
1338,1846,4
1934,1951,7
830,1744,6
1326,1535,1
1921,1950,5
1020,1739,3
1523,1632,4
1952,1956,1
1358,1926,5
1448,1850,6
1637,1641,6
1027,1335,2
1848,1857,1
949,1631,6
1839,1853,3
1433,1802,9
1758,1832,1
930,959,2
1631,1923,8
1335,1801,7
1641,2000,3
1217,1949,8
1135,1829,2
1911,1924,5
1555,1656,8
1718,1818,8
1108,1343,8
1949,1949,2
1021,1024,3
814,1225,5
1541,1946,8
1229,1804,7
1948,2000,2
1005,1324,5
1704,1823,1
1705,1748,5
1632,1644,1
1615,1956,2
1214,1944,4
1908,1950,1
1510,1723,9
1355,1442,6
958,1455,5
1123,1829,6
1541,1920,3
1426,1724,9
943,1907,7
1221,1429,8
1715,1837,1
1933,1944,8
1017,1239,6
900,1617,2
1024,1049,8
1259,1913,7
1535,1924,1
1950,1952,9
1425,1807,5
931,1751,7
1649,1835,7
1253,1300,6
1638,1922,7
1320,1758,1
806,1402,8
1538,1924,3
926,1526,7
1611,1732,1
1845,1945,5
1734,1959,7
1415,1632,8
1000,1148,9
1844,1953,8
1551,1930,3
1305,1332,2
1449,1458,8
956,1353,5
1501,1658,5
1338,1447,9
1856,1919,6
1210,1521,5
1043,1649,4
1334,1956,3
1848,1900,9
1133,1942,9
1728,1925,2
1023,1729,6
1448,1808,7
1257,1607,2
1610,1713,8
1336,1809,9
1246,1911,7
1415,1956,3
1202,1845,4
803,934,2
1749,1807,3
1146,1515,1
1139,1337,9
939,1638,1
1547,1815,8
1224,1949,3
1552,1758,8
1850,1850,6
1543,1906,5
1723,1813,6
1437,1753,1
1449,1914,8
1248,1614,2
1357,1456,9
1806,1827,7
1046,1354,4
907,1518,5
1556,1715,9
1706,1738,9
1729,1907,9
1026,1917,2
1855,1923,7
1404,1842,2
1014,1949,8
1843,1855,7
1003,1847,7
1548,1624,8
1736,1818,6
1120,1607,1
1730,1856,2
922,1702,3
913,1042,9
1638,1836,9
1944,1952,8
1201,1529,1
1955,2000,4
1216,1849,5
1237,1400,2
856,1820,4
1455,1805,2
932,1626,7
1545,1838,2
1540,1554,9
1948,1956,8
853,1014,7
836,1400,8
1816,1907,2
1045,1703,1
1816,1820,9
841,1558,1
1854,1931,8
1530,1624,4
1351,1351,8
1357,1634,5
1234,1314,7
903,1636,9
1750,1758,5
1113,1718,6
1841,1918,6
1914,1925,2
919,1713,4
1624,1655,3
1429,1727,8
1417,1901,8
1547,1929,7
1951,1957,1
800,1233,6
1701,1846,8
1038,1715,7
1309,1444,2
906,1055,8
1304,1416,5
1046,1619,8
1804,1932,1
1313,1347,3
1906,1916,8
1841,1907,5
820,1252,5
1554,1655,2
1216,1535,4
808,1132,7
1449,1833,9
1504,1749,1
1319,1852,2
1359,1606,7
1315,1958,1
1034,1910,6
1928,1929,8
1957,1957,7
1103,1854,1
959,1508,1
1444,1823,4
1913,1934,8
1615,1738,2
1706,1915,6
956,1200,4
828,1214,8
1621,1639,5
1747,1827,8
1315,1531,8
1101,1756,7
1208,1804,7
1654,1654,3
927,1712,3
857,1550,5
1913,1955,7
1333,1713,9
1546,1610,3
944,1105,4
1425,1854,1
1604,1935,5
837,1232,5
1428,1428,1
1518,1626,9
1845,1859,2
1832,1844,1
1624,1803,6
1549,1922,7
1622,1830,3
1937,1938,6
818,1359,3
1148,1725,8
1007,1320,3
1246,1525,4
1831,1908,4
1239,1340,2
1442,1609,6
1040,1952,1
933,1633,7
1415,1909,4
1521,1547,6
1347,1618,5
1211,1810,5
1612,1816,3
900,1415,5
1337,1638,3
802,1815,9
1432,1702,2
1020,1344,4
1033,1657,8
1726,1848,9
1212,1445,2
1641,1949,1
1651,1858,5
1422,1850,4
1412,1551,6
1229,1309,2
1419,1547,3
1307,1750,8
917,1630,5
849,1353,3
1007,1842,2
1658,1806,9
1706,1807,3
1633,1706,1
829,1522,1
943,1719,5
1501,1521,8
1327,1925,1
1119,1435,8
1421,1425,6
1647,1933,9
1048,1357,7
1857,1910,5
1021,1512,7
1422,1554,9
1827,1917,1
1341,1558,7
1225,1922,3
1313,1428,8
816,1358,1
1451,1906,2
839,1543,9
1946,1948,6
1317,1906,8
1511,1756,9
942,1420,4
1514,1923,2
1130,1900,6
1726,1945,3
1347,1947,2
1505,1944,3
1445,1829,2
1814,1946,9
1852,1900,5
1222,1705,5
1435,1631,9
1413,1742,9
1053,1446,9
839,846,3
1227,1945,7
1100,1454,6
1338,1436,4
1923,1932,8
847,1541,4
1903,1914,2
1546,1704,4
1737,1912,2
1539,1702,1
808,1100,7
1546,1904,8
1835,1846,4
932,1346,7
1228,1400,7
1514,1710,7
917,1248,7
1505,1624,5
900,1733,8
1051,1942,6
1507,1513,5
1346,1558,6
1840,1954,8
1556,1904,4
1010,1252,1
1034,1820,8
1554,1801,7
1041,1706,9
1142,1410,2
1715,1800,6
1613,1817,3
1425,1702,2
821,1259,5
1848,1943,4
1845,1957,1
1417,1931,6
1416,1810,9
944,1441,6
1446,1635,3
1647,1754,7
1930,1951,1
1928,1941,1
810,1848,8
1540,1840,7
1537,1540,8
1504,1648,6
921,1730,1
1723,1958,9
1613,1828,2
1145,1738,4
1339,1719,2
1124,1412,4
1300,1411,1
1758,1953,1
1858,1902,1
1146,1610,1
1629,1919,4
1304,1352,6
943,1629,9
1408,1729,4
823,1705,2
1828,1833,7
1350,1452,5
812,1318,6
1757,1944,4
916,1301,7
1001,1312,9
1437,1834,9
1523,1559,8
1048,1918,8
1359,2000,5
1237,1444,5
1459,1606,5
807,1157,4
1450,1636,5
1405,1743,3
1339,1554,7
1031,1248,9
1245,1733,2
832,1359,6
814,1811,9
1459,1530,4
849,1114,5
1444,1747,7
942,1210,3
942,1230,3
1133,1153,8
1719,1729,6
1926,1931,1
1821,1914,5
1741,1949,2
1715,1737,3
1125,1845,1
1430,1711,5
1845,1903,4
1036,1431,3
1908,1954,2
1549,1906,7
1745,1928,7
1736,1816,9
1914,1958,4
1846,1947,3
826,1048,8
1802,1858,3
944,1106,9
1511,1947,6
1947,1954,9
1013,1708,4
856,1234,9
1151,1305,2
1720,1918,5
1256,1624,4
1022,1229,9
1600,1852,1
1050,1824,1
910,1359,3
809,929,8
1437,1902,3
854,1038,4
1914,1926,8
1721,1725,1
1934,1948,3
1443,1849,6
841,1035,1
1512,1920,6
1006,1032,6
849,1657,1
848,1857,6
1415,1653,1
1124,1409,7
1705,1837,8
1759,1947,7
1257,1346,5
1109,1412,4
1549,1558,2
1747,1916,9
1947,1958,4
1545,1929,3
1119,1540,4
1440,1746,7
1400,1640,7
1254,1931,1
1146,1744,3
1246,1944,9
931,1538,9
958,1612,3
1629,1856,7
1217,1356,1
1636,1904,2
1205,1637,6
1959,2000,8
1254,1613,1
1329,1951,5
1010,1458,5
1710,1906,9
855,1210,7
1833,1914,3
1231,1910,7
1913,1924,9
1146,1627,4
1034,1328,2
933,1803,6
1014,1125,1
1705,1756,2
1814,1902,6
810,1824,3
1708,1907,5
1640,1732,6
1452,1934,8
1122,1502,6
1315,1746,5
1942,1952,1
841,941,1
852,1328,1
1643,1737,2
1853,1936,7
824,1403,5
1418,1906,2
1204,1535,6
1228,1834,8
1332,1728,8
850,1101,1
1829,1844,3
849,1828,9
1330,1805,5
1044,1122,9
1210,1930,7
843,1540,5
1845,1901,6
815,858,9
1857,1916,5
1348,1751,9
1151,1312,3
1744,1814,8
1048,1616,5
1518,1636,9
1747,1959,5
1912,1937,4
836,1356,1
1652,1838,6
859,1313,6
1045,1156,1
1539,1544,7
1819,1853,2
1038,1224,9
1446,1953,5
1223,1957,1
1238,1726,1
1741,1911,8
931,1632,9
1230,1729,5
1804,1808,7
1127,1748,9
1608,1901,2
1106,1546,5
1315,1324,6
1921,1947,5
917,1934,4
908,1649,6
1717,1926,8
1120,1948,7
1246,1746,6
1922,1952,4
1922,1944,6
1339,1343,2
1430,1646,6
1859,1923,3
1222,1944,6
1704,1845,6
1340,1742,7
1655,1756,8
1217,1539,6
1357,1638,3
1008,1855,7
1612,1635,6
903,1356,7
1129,1600,5
1949,1954,6
1948,1948,8
1900,1901,6
1036,1112,6
1308,1555,2
1812,1900,6
949,1521,2
909,1706,8
1852,1946,9
841,1126,7
1732,1958,3
1523,1639,2
1243,1925,4
1146,1431,9
939,1803,3
1027,1522,6
1527,1912,1
1056,1329,7
913,1532,5
1909,1934,6
857,1554,1
1408,1648,3
1346,1947,8
1354,1533,2
1813,1817,4
1501,1719,7
1647,1707,8
1359,1851,6
1850,1942,8
1513,1757,7
1241,1613,1
1141,1557,7
1927,1954,8
1528,1948,8
1914,1928,2
1052,1457,5
1648,1752,2
833,1841,4
1201,1954,6
1332,1509,6
1521,1700,8
1329,1433,2
1502,1852,9
1106,1851,2
1758,1847,4
1334,1816,2
1810,1951,3
1343,1619,6
1518,1807,7
1727,1929,3
1136,1834,8
845,1818,6
1659,1959,2
1805,1848,6
951,1345,7
1616,1651,8
1533,1745,6
1851,1956,4
1459,1857,1
1902,1909,7
1348,1720,4
1023,1405,8
1914,1927,3
1852,1927,8
1554,1659,6
817,1840,8
1424,1504,8
1111,1111,5
1104,1536,8
1424,1732,7
1543,1718,2
1510,1902,6
915,1213,8
815,1507,7
924,1525,3
1238,1244,2
