start,end,weight
1410,1750,5
1604,1658,1
855,1231,8
823,1536,5
1236,1445,5
1850,1912,1
925,1150,1
910,1350,1
1454,1535,9
1305,1909,5
1542,1916,2
1657,1751,4
1925,1941,1
1108,1203,3
934,1652,5
1350,1622,6
1048,1411,3
1357,1731,7
1613,1814,2
1708,1749,7
1953,1959,8
1403,1957,2
1744,1923,3
810,1744,3
1811,1836,3
919,1911,3
1831,1849,8
1331,1911,8
1324,1331,9
1034,1823,4
1031,1902,7
1324,1422,3
1930,1943,2
1229,1655,7
803,1544,4
1008,1748,6
1854,1906,9
837,1220,1
1112,1822,6
1953,1955,5
1815,1903,6
1141,1439,6
1134,1941,3
1115,1129,6
1419,1725,3
816,1325,8
1314,1731,8
1007,1838,1
1904,1933,1
1503,1833,4
1400,1700,5
1715,1904,7
1655,1820,7
956,1256,4
1549,1738,8
1422,1552,5
1726,1958,9
1046,1812,9
1430,1655,3
1915,1959,6
1936,1949,4
1849,1925,1
1958,2000,9
941,1110,5
946,1117,2
1905,1906,5
1831,1923,7
946,1814,4
1838,1947,3
942,1716,5
1635,1903,4
833,1956,6
1256,1631,6
1136,1330,2
1545,1900,3
957,1317,4
1600,1631,6
1359,1756,1
1502,1824,3
807,1430,5
1149,1608,2
1250,1507,6
1914,1930,5
1314,1646,8
1929,1944,8
804,1508,5
833,848,6
826,1103,2
1423,1848,2
1814,1854,9
1343,1510,7
1745,1935,6
1207,1651,4
1440,1618,2
1831,1953,1
1442,1508,2
1751,1940,8
1011,1650,2
1057,1749,4
1325,1749,8
1042,1809,7
1156,1246,1
1009,1845,5
1001,1951,3
1441,1654,3
1726,1806,7
1330,1514,6
935,1110,5
826,1553,3
811,1854,6
1807,1826,2
828,1900,8
1716,1736,7
1745,1922,5
825,1038,5
1544,1847,5
1111,1516,9
1908,1922,5
1304,1443,5
1708,1810,1
1427,1640,1
1915,1918,5
1241,1323,5
1027,1050,6
1853,1906,9
953,1743,9
1810,1825,3
949,1214,9
1249,1503,5
1104,1239,5
919,1745,3
1410,1556,9
1440,1531,3
1622,1945,9
822,1525,9
915,1733,5
1840,1849,3
1135,1726,8
1509,1821,7
1321,1845,1
1541,1703,5
1104,1609,7
810,1112,5
1915,1951,6
1846,1850,4
1000,1551,6
1355,1802,8
1828,1944,8
1719,1720,5
1042,1936,2
1220,1322,1
1117,1147,3
1708,1713,4
1650,1901,4
1036,1417,4
1413,1511,6
1142,1157,9
1335,1445,5
1145,1227,3
1948,1950,2
1234,1454,3
1613,1704,3
934,1530,2
1724,1839,9
1558,1908,7
1627,1818,8
1644,1826,3
1117,1533,2
1057,1419,9
1943,1951,7
1442,1534,9
1757,1938,7
1801,1840,2
1049,1419,4
1619,1809,3
1536,1912,6
1810,1945,6
1238,1935,1
1326,1844,3
950,1622,5
1519,1701,9
1740,1910,7
1422,1945,6
905,1645,5
1051,1125,4
1643,1747,7
1800,1852,6
1300,1809,8
1900,2000,2
1703,1833,3
1447,1502,4
957,1301,2
1330,1709,5
1110,1716,1
1211,1248,5
1140,1716,4
1420,1730,5
1028,1549,1
1005,1014,6
1326,1918,5
811,1347,7
1138,1536,8
1741,1903,8
1158,1645,6
907,1541,5
1250,1758,2
1137,1606,7
1142,1234,8
1734,1845,6
1822,1947,7
916,1903,8
1901,1927,7
1938,1951,5
1325,1608,2
1122,1443,5
850,1715,4
1630,1641,6
1241,1616,6
1002,1209,4
1543,1710,6
1815,1856,4
1805,1854,6
1202,1657,4
821,1312,4
818,1917,9
1749,1750,3
1552,1704,4
1014,1706,5
837,1743,7
1700,1710,6
1345,1915,7
816,927,5
1601,1625,5
1505,1739,4
1241,1523,1
1354,1718,3
921,1850,3
1320,1732,4
1827,1833,6
1442,1714,1
1953,2000,5
1625,1909,3
1004,1626,8
1832,1845,6
829,1218,3
848,858,6
1022,1209,7
1330,1922,6
1526,1721,3
1054,1224,1
1115,1732,7
1710,1711,1
1944,1945,7
1225,1957,9
844,1037,4
849,1400,9
916,1346,2
1337,1929,6
1827,1915,5
1236,1833,7
1054,1315,6
1757,1855,8
1002,1211,9
1326,1441,6
1758,1951,3
1503,1851,5
1924,1931,6
1654,1909,5
1206,1701,1
1609,1858,1
1621,1732,9
1329,1943,1
1614,1711,2
934,1404,6
1303,1907,8
924,1525,1
1731,1833,8
1915,1956,5
1130,1725,4
919,1035,5
1626,1641,9
1137,1143,9
1926,1939,7
1559,1928,4
1434,1610,6
1619,1645,9
1348,1534,4
1804,1941,7
1700,1911,7
1320,1949,5
1319,1921,4
1544,1702,9
1636,1703,8
1013,1357,3
1412,1729,4
1543,1726,2
1449,1625,5
910,1354,6
1513,1637,5
1942,1951,6
1751,1817,9
1030,1822,4
949,1141,6
1206,1214,4
1551,1638,8
1233,1247,9
1607,1856,1
1703,1858,2
1400,1615,7
1001,1924,5
926,1528,7
1521,1709,2
1034,1720,9
1634,1824,4
1640,1805,9
854,1625,9
1239,1548,9
940,1030,4
1904,1928,7
1512,1651,8
1301,1437,7
1452,1622,8
1808,1843,2
1702,1937,5
1625,1837,1
1523,1618,9
1937,1938,4
1901,1916,9
953,1337,8
957,1051,2
836,1825,8
1232,1434,2
907,1811,3
943,1425,8
1151,1922,9
1835,1926,6
1441,1802,6
943,1328,8
1948,1952,5
1627,1719,7
1055,1423,5
1355,1921,3
1254,1855,3
1810,1846,1
803,939,7
1109,1944,8
1957,2000,9
1312,1904,7
1204,1331,9
1322,1910,4
911,1201,4
1111,1651,3
1546,1622,9
813,1935,9
1605,1754,6
1342,1352,7
1101,1531,7
918,1212,6
1935,1959,1
809,1817,8
1400,1802,9
1757,1757,7
1620,1723,2
1603,1631,9
846,903,4
1740,1854,4
1153,1621,4
1635,1717,8
1030,1206,6
942,1453,5
1343,1734,5
1622,1930,7
1359,1838,3
1223,1802,2
1618,1722,7
1413,1807,6
813,1414,5
1308,1911,8
1341,1806,3
1919,1957,2
1615,1643,6
1236,1827,2
1651,1957,8
1855,1857,9
1031,1731,6
1145,1722,3
1025,1630,9
1629,1636,5
1210,1705,4
1952,1958,7
1408,1553,2
931,1249,6
1426,1953,6
950,1430,1
1841,1950,8
1540,1709,3
1231,1818,3
1357,1646,7
1440,1941,3
1507,1728,2
1316,1453,8
842,1835,3
1652,1951,9
1351,1904,6
1005,1728,2
1545,1842,5
1255,1351,3
808,1638,5
1941,1945,1
1557,1851,8
1033,1928,9
1256,1815,6
1731,1812,4
1310,1719,9
1255,1328,9
1301,1308,2
1544,1604,4
1142,1406,4
1807,1822,5
854,1714,6
1313,1315,8
1520,1820,2
1916,1916,2
851,1308,8
1021,1619,6
1250,1932,1
1634,1924,6
1734,1813,4
928,1405,4
1026,1347,5
1522,1603,6
1257,1449,8
832,1636,4
1403,1610,5
1934,1954,9
1435,1811,5
1448,1538,7
1227,1501,4
1811,1850,4
1057,1823,5
1935,1945,6
1752,1827,4
1939,1945,4
1216,1325,8
1506,1949,2
1124,1632,4
1312,1355,2
1304,1754,1
1843,1942,2
1718,1804,4
1424,1807,2
938,1159,9
1659,1852,9
1950,1955,8
1635,1930,8
1406,1805,8
1402,1740,7
1557,1744,8
1500,1856,8
828,1800,1
827,1538,7
930,1153,9
1829,1907,5
1208,1705,3
1644,1819,3
1010,1926,7
1739,1854,5
854,1536,3
1008,1700,8
1926,1926,7
1553,1919,7
1650,1847,2
855,1021,8
856,1332,9
1905,1911,6
1341,1845,8
939,1436,9
1739,1942,4
1947,1952,9
902,1106,9
1758,1924,2
1643,1952,1
854,1223,5
1648,1724,2
1735,1941,3
1019,1407,2
1931,1951,5
1038,1546,8
1843,1922,3
806,1622,5
1838,1903,4
957,1105,2
800,1036,5
1818,1833,2
1652,1716,7
1213,1357,3
946,1751,3
825,1702,2
1534,1854,9
856,1100,2
1307,1634,5
1615,1702,8
1200,1910,6
1719,1825,8
1827,1954,1
1529,1632,5
1522,1636,2
1851,1853,3
1109,1334,4
1913,1928,6
1054,1937,5
1956,2000,8
1125,1932,4
1611,1725,7
1256,1837,6
942,1944,7
1624,1758,2
1923,1940,6
1440,1757,1
1954,2000,3
949,1744,9
1506,1843,6
1031,1059,6
1250,1644,4
1003,1940,1
1438,1443,2
1754,1832,7
834,1934,1
1906,1948,7
1834,1930,3
843,1446,8
1022,1821,5
1549,1659,7
809,1051,3
1406,1822,4
1635,1728,6
1357,1958,6
1657,1836,7
1645,1701,9
1058,1333,7
1400,1935,4
1736,1902,7
1550,1853,3
1023,1508,5
1914,1933,9
1443,1517,3
1900,1930,2
1425,1826,8
1820,1944,1
1104,1943,5
1914,1947,5
1225,1331,9
1954,1956,4
1802,1916,8
1356,1855,1
1832,1923,4
909,955,1
830,1112,9
1157,1246,5
1921,1927,4
1631,1924,4
1607,1729,4
1157,1832,5
1202,1255,2
1058,1731,7
1510,1542,9
903,1929,6
1216,1314,6
838,952,2
1532,1843,2
1821,1941,6
830,1128,9
1328,1423,7
1955,1958,1
1426,1534,8
1852,1917,2
1120,1538,3
1622,1814,5
1935,1944,6
1150,1333,2
1045,1809,6
1701,1750,2
928,1924,6
824,1908,6
1924,1930,3
1128,1202,1
1023,1028,6
1408,1736,7
1741,2000,2
913,1501,1
1109,1937,5
1114,1446,2
1744,1945,5
1632,1802,6
1405,1921,8
1732,1807,5
908,1637,4
1517,1829,8
912,1854,4
920,1130,9
1649,1805,1
943,1143,7
1630,1729,4
852,1907,5
1713,1837,5
823,1212,5
1256,2000,7
1217,1536,1
1406,1440,3
1041,1535,9
916,1823,2
1749,1850,1
1650,1926,1
1632,1751,5
1448,1517,9
1719,1747,7
1756,1856,3
1229,1803,1
830,903,3
1346,1721,6
1227,1409,8
1342,1412,3
1022,1351,5
1720,1844,2
1919,1922,6
1201,1613,2
914,1851,4
1824,1953,5
836,1430,9
912,1618,9
1812,1946,4
1827,1837,3
1724,1926,6
1012,1449,1
842,1028,3
836,1704,5
1639,1736,9
1905,1927,1
1521,1925,4
1310,1950,2
1153,1203,2
856,922,3
1120,1748,5
1938,1959,5
818,1743,1
1613,1626,1
1436,1749,2
1952,1954,4
1520,1858,5
1722,1757,1
958,1726,1
1000,1616,8
1400,1539,8
1351,1734,3
859,1302,9
1157,1244,6
1802,1803,3
1152,1523,9
1709,1934,2
846,901,4
1215,1911,2
858,1016,1
858,1107,4
1529,1701,9
1249,1311,3
1321,1620,4
1816,1939,2
1210,1439,7
1012,1659,3
1610,1858,3
1005,1123,1
918,1334,4
1716,1808,6
1626,1926,6
1405,1557,4
1534,1808,7
1415,1857,2
1259,1833,4
1210,1639,5
1233,1516,2
1954,1958,3
1635,1701,9
855,1449,2
1500,1908,4
1246,1326,7
1128,1348,6
1653,1752,9
1312,1931,8
1726,1819,7
1005,1626,1
1025,1101,2
1200,1757,7
1530,1922,3
956,1017,2
1630,1638,2
1236,1458,8
1802,1851,9
1307,1350,8
901,1346,6
1824,1913,4
1627,1631,8
1431,1747,9
1534,1556,2
1149,1334,8
1428,1602,3
1915,1942,3
1705,1718,2
1916,1935,1
832,1746,3
