start,end,weight
1205,1234,4
1447,1503,9
1118,1803,4
1954,1954,5
1614,1838,6
1015,1906,5
1511,1515,8
1938,1947,1
1536,1934,9
1203,1949,8
1012,1828,8
1359,1531,9
1656,1937,8
1649,1728,9
810,1817,7
1353,1420,4
1835,1934,1
1313,1816,4
1824,1953,8
804,1342,3
1639,1649,8
1740,1940,2
900,1951,3
1552,1910,3
1809,1817,8
1814,1951,4
932,1537,5
1659,1920,7
1142,1850,2
1220,1523,3
1107,1533,1
1320,1541,7
1457,1855,5
1945,2000,4
1344,1500,6
934,949,9
1703,1749,2
945,1948,6
945,1434,7
1139,1822,7
1935,1952,5
1856,1858,3
1059,1124,7
1704,1941,7
1503,1909,9
956,1134,1
1805,1942,3
948,1645,7
850,1854,2
958,1216,3
1437,1922,4
1748,1940,1
1347,1550,9
1755,1928,1
1931,1941,7
1142,1249,2
1053,1908,7
825,1748,4
1523,1819,7
1638,1721,8
1558,1618,4
1134,1739,5
1202,1533,4
1613,1803,9
1759,1845,2
1007,1515,6
1832,1847,7
1747,1934,7
1951,1955,9
1853,1959,7
1005,1205,6
1849,1929,2
1817,1920,8
1629,1840,6
922,1340,5
1445,1755,1
1731,1928,8
1134,1527,5
1407,1430,4
1549,1554,5
804,1617,6
1654,1738,8
1652,1721,3
1803,1936,3
1629,1754,8
1815,1929,2
1013,1327,5
813,1229,1
1502,1757,1
1705,1914,2
1520,1711,9
1749,1852,1
932,1237,3
1312,1748,4
1536,1549,4
1836,1936,3
1106,1141,4
1451,1920,8
1706,1722,1
1926,1944,4
1554,1827,3
1638,1752,8
1113,1304,2
1909,1920,5
1446,1715,7
1612,1941,5
1213,1658,9
1929,1956,2
1655,1906,5
805,1739,3
946,1154,9
1458,1543,6
1651,1942,7
803,1554,9
1738,1747,7
846,1617,8
1533,1805,5
1650,1819,4
948,1020,7
918,1701,9
1935,1945,1
949,1713,2
1547,1725,1
1913,1948,7
1213,1443,4
1011,1639,3
1830,1830,1
1209,1515,6
1746,1807,3
917,1011,4
933,1420,7
931,1500,7
1053,1100,2
1151,1612,2
1636,1714,7
1743,1823,2
1500,1748,8
1533,1634,6
1451,1605,7
919,1258,3
811,1238,7
1252,1321,3
1250,1713,1
1726,1918,4
1257,1617,4
1809,1904,2
940,947,4
1904,1924,5
1804,1923,3
907,1204,2
1209,1948,9
1622,1807,6
1600,1801,1
1018,1848,3
833,1406,7
1544,1927,5
1354,1649,2
1948,2000,3
1037,1041,7
1334,1551,8
1730,1825,6
1550,1916,3
1316,1640,8
1820,1951,4
1934,1935,9
1515,1749,4
1629,1947,7
1503,1711,5
901,1522,6
1831,1831,9
1853,1929,9
1230,1236,8
1958,2000,5
1215,1351,7
1439,1938,5
1031,1147,1
1340,1927,5
1020,1718,5
841,1947,8
1450,1722,2
1315,1858,7
942,1655,8
1022,1331,4
811,1129,5
1227,1539,1
1711,1954,4
1250,1447,7
1655,1946,4
1805,1848,2
1217,1631,9
1537,1616,9
1900,1924,7
833,1301,2
1659,1706,4
1416,1815,8
1200,1447,2
1717,1925,5
1228,1443,8
1352,1607,8
1729,1800,1
1009,1528,7
1454,1542,7
1927,1947,6
1550,1601,4
1759,1907,7
1014,1821,6
1014,1955,9
807,1706,4
1741,1824,3
1802,1805,4
1136,1237,1
1722,1939,5
948,1300,5
1409,1715,8
1715,1739,2
820,1952,6
1149,1822,1
1742,1756,8
1748,1748,2
1156,1323,6
1855,1940,6
1302,1426,1
1636,1825,8
1306,1833,1
1938,1946,1
1221,1941,5
1824,1901,4
1614,1933,4
1454,1834,6
1911,1916,5
1303,1436,6
1339,1810,3
1339,1747,2
1827,1857,1
1310,1705,3
854,1844,9
1535,1833,4
934,1159,2
1221,1258,8
1900,1953,9
1532,1810,3
1101,1555,2
1340,1400,2
1802,1819,8
847,1252,8
902,1030,2
1839,1923,8
1053,1314,9
1712,1839,1
800,1949,1
1030,1537,1
1549,1614,2
1411,1536,7
1626,1950,8
1426,1631,1
1435,1749,1
1657,1900,9
825,1824,7
1725,1954,5
811,1303,2
1403,1424,5
1713,1803,2
1835,1907,2
1603,1649,3
855,1649,8
1510,1816,9
1124,1812,6
1715,1952,6
1034,1344,5
1049,1949,6
1744,1953,6
1558,1811,1
1116,1421,6
1432,1928,6
1611,1622,1
1146,1827,5
1455,1853,2
1405,1934,1
1633,1847,1
905,1242,9
1412,1540,5
1722,1851,1
1834,1837,5
1614,1800,7
1404,1909,2
1404,1646,4
1738,1752,3
858,1904,3
1402,1551,4
1752,1907,4
1857,1958,9
808,1310,9
1604,1959,7
903,1249,7
1248,1249,6
1342,1450,5
1941,1959,3
1232,1307,5
1755,1809,9
1249,1539,8
1708,1946,2
1058,1841,6
830,1928,3
1711,1754,1
1858,1957,3
833,1529,9
1735,1743,2
1651,1834,7
1138,1458,7
1517,1637,8
1901,1908,4
1156,1757,3
950,1345,2
841,1628,8
919,1615,1
1809,1854,6
1046,1158,1
1401,1724,6
1942,1942,8
1359,1714,2
1752,1952,8
1155,1444,7
1921,1929,1
1459,1947,7
903,1842,7
842,953,2
1310,1728,4
1834,1955,9
1619,1751,3
1303,1720,4
1244,1326,9
951,1951,6
1745,1858,9
1621,1746,2
1527,1724,9
1203,1626,1
1534,1730,7
1141,1314,1
1150,1447,8
1454,1951,1
936,1029,7
1545,1638,9
837,1705,4
1034,1733,7
1218,1529,1
1427,1601,2
1809,1830,5
938,1158,2
1020,1143,6
859,1541,1
1832,1909,5
1130,1526,6
1827,1915,1
1023,1751,1
853,1309,9
1459,1717,9
1652,1857,5
1648,1723,5
1550,1837,9
1644,1838,4
1156,1441,8
1715,1902,2
1404,1847,6
1104,1438,3
1948,1954,1
1115,1149,4
1505,1611,4
1543,1935,8
1544,1716,2
1721,1811,1
1735,1953,4
940,1217,2
1808,1916,9
1322,1640,7
1022,1427,2
941,1104,7
1424,1734,9
1521,1829,4
856,1106,5
1012,1708,4
1618,1842,4
1452,1952,6
1742,1759,8
1540,1616,9
1434,1648,2
1452,2000,1
1258,1733,6
1616,1954,9
936,1105,1
1101,1632,2
1450,1839,4
1201,1732,7
1717,1853,4
1012,1801,2
1616,1732,7
1114,1711,3
1544,1926,2
1350,1905,3
1146,1636,4
1928,1954,3
1035,1156,8
1644,1741,2
1349,1857,7
1027,1457,4
1752,1811,9
1428,1521,4
1435,1521,3
1956,1957,7
1445,1817,6
1653,1715,6
1648,1721,6
1148,1700,5
1057,1520,4
1402,1759,9
1455,1727,5
1757,1818,1
1856,1919,9
1821,1843,4
843,1517,3
1533,1739,8
1719,1853,8
1630,1720,8
1408,1916,2
1908,1956,7
1305,1322,7
1325,1518,7
1736,1957,4
1912,1956,7
1517,1806,2
1406,1658,8
1001,1015,3
1442,1530,1
914,1637,2
1203,1650,1
1746,1859,1
1939,1947,9
1752,1910,6
958,1409,6
1905,1905,5
1101,1555,7
1816,1842,9
1552,1849,3
1019,1733,4
940,1250,5
1859,1934,6
1921,1954,8
1022,1308,7
1614,1934,2
1331,1519,2
1048,1751,4
1045,1728,2
905,1216,1
832,1405,6
1525,1549,5
1535,1858,7
1306,1703,3
1437,1827,7
1016,1257,9
1312,1609,4
1305,1731,1
1319,1642,1
1515,1653,1
822,1735,3
1312,1728,3
1149,1208,3
1928,1933,9
1121,1351,7
920,1355,7
1029,1342,5
1202,1417,4
1344,1927,9
1208,1804,5
1616,1939,2
1414,1420,4
1033,1216,9
1837,1837,4
1200,1315,2
1231,1439,2
938,1340,3
1155,1310,2
1847,1909,8
1228,1853,6
1952,1957,8
1602,1805,1
1729,1823,2
1136,1924,1
1616,1847,2
1213,1617,1
803,1709,1
1447,1628,5
1644,1953,9
1024,1939,6
1718,1847,5
1016,1504,3
1902,1938,3
1447,1839,1
1101,1231,5
923,1059,7
1127,1425,8
801,1724,1
947,1518,9
1218,1336,8
1450,1946,4
1402,1412,6
815,930,3
1838,1933,3
1646,1803,3
1517,1953,2
1609,1708,4
1532,1822,7
1519,1604,1
1508,1953,1
1004,1520,9
1956,1957,4
1848,1947,1
1909,1931,8
1218,1847,1
1554,1704,1
805,1011,8
1312,1336,7
1421,1952,4
1936,1940,3
1346,1600,7
1146,1305,8
1443,1642,5
1414,1440,9
1826,1848,4
1521,1706,9
1452,1954,6
900,1304,2
1429,1909,6
848,1634,6
1608,1942,8
1433,1633,4
827,1218,8
1101,1926,8
1000,1857,3
1218,1406,5
1716,1818,4
1033,1819,8
1354,1948,1
808,1948,2
1533,1554,7
1722,1907,6
816,1312,7
1252,1416,8
1837,1936,1
1452,1454,5
1138,1348,9
1512,1603,2
1917,1921,4
1631,1952,6
1208,1646,1
1450,1634,4
1358,1650,2
1906,1932,2
1127,1304,4
1402,1644,2
1847,1911,6
827,1333,9
919,1812,3
1433,1519,6
828,1641,5
1911,1952,6
1428,1824,7
1103,1943,7
902,1929,3
1900,1955,6
1343,1408,4
1247,1936,6
1728,1826,9
1542,1617,1
911,1140,8
1807,1811,2
1424,1625,1
1006,1438,7
1856,1954,6
1739,1756,5
1316,1513,5
1752,1859,2
1026,1607,2
1615,1822,8
1910,1932,2
928,1310,1
1652,1935,7
1102,1556,3
1253,1527,1
1045,1444,6
1216,1907,4
1332,1546,1
1457,1620,5
1505,1833,3
1420,1820,9
1324,1549,7
811,944,5
1555,1942,9
1049,1133,4
1821,1900,8
1251,1253,3
1200,1224,7
1033,1055,4
1330,1631,1
1816,1852,6
1020,1212,5
1318,1412,9
810,1514,3
1601,1856,5
1754,1826,6
1151,1329,3
1018,1117,9
1147,1249,2
1842,1843,2
816,1458,2
1858,1918,5
1038,1355,7
1036,1142,1
938,1332,5
1046,1458,3
814,1305,5
1050,1603,7
1315,1923,9
912,1357,3
1746,1812,2
1543,1640,9
1627,1855,9
1110,1437,3
1206,1739,3
1809,1940,5
1151,1705,6
1800,1816,3
1419,1601,6
1417,1858,4
947,1629,9
939,1941,2
1051,1107,6
1117,1826,3
1409,1854,1
1240,1338,9
857,1646,6
1405,1511,4
1654,1933,6
925,1032,5
1857,1952,1
1030,1723,7
956,1149,8
1613,1635,1
1927,1941,4
1023,1311,5
1118,1444,4
921,1637,1
1634,1853,6
1654,1827,6
1002,1205,4
1451,1634,8
1030,1826,7
941,1556,7
1310,1854,2
1835,1852,9
1608,1752,1
1840,1920,4
956,1637,7
841,1217,7
1405,1419,2
858,1744,4
1450,1945,5
1607,1725,1
1304,1646,9
1019,1638,3
1525,1812,7
1115,1331,1
